Measurement_Number,Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600,Label
565,145,0.12468683,0.00405772,0.03416143,0.02029558,0.04394553,0.09294401,RO1
565,146,0.12466318,0.00402723,0.03406996,0.02031148,0.04396757,0.0929102,RO1
565,147,0.12461458,0.00399029,0.03402618,0.02031863,0.04398106,0.09289028,RO1
565,148,0.12455852,0.00395487,0.0339656,0.02031178,0.04396878,0.09285767,RO1
565,149,0.12448204,0.00393002,0.03388943,0.02030082,0.04394181,0.09280443,RO1
565,150,0.12434316,0.00389691,0.0337893,0.0202827,0.04389351,0.09274898,RO1
566,1,0.10387331,0.00571152,0.02966537,0.0180237,0.04008144,0.0786552,RO1
566,2,0.1039687,0.00571504,0.02967735,0.0180386,0.04010711,0.07872222,RO1
566,3,0.10406612,0.00572842,0.02969466,0.01806114,0.0401542,0.0788135,RO1
566,4,0.10413344,0.00572762,0.02971679,0.01807563,0.04017795,0.07886411,RO1
566,5,0.10419573,0.00573244,0.02972646,0.01809153,0.04021478,0.07893325,RO1
566,6,0.10426698,0.00573426,0.02974719,0.01809717,0.0402342,0.07898246,RO1
566,7,0.10432706,0.00574734,0.02975655,0.01811246,0.04026147,0.07903237,RO1
566,8,0.10438733,0.00575569,0.0297796,0.01812293,0.04028885,0.07908671,RO1
566,9,0.10443403,0.00576394,0.02979529,0.01814044,0.04031663,0.07913773,RO1
566,10,0.10447992,0.00576988,0.02979831,0.01815171,0.04034349,0.07918654,RO1
566,11,0.10453225,0.00578256,0.02980737,0.01815563,0.04035607,0.07923062,RO1
566,12,0.10457069,0.00579484,0.02983665,0.01817183,0.04038032,0.079261,RO1
566,13,0.10460641,0.00580812,0.02984974,0.01817485,0.04039632,0.07930206,RO1
566,14,0.10462725,0.005804,0.02987862,0.01818673,0.04041987,0.07933628,RO1
566,15,0.10465834,0.00581577,0.02988063,0.01818954,0.04043728,0.07937371,RO1
566,16,0.10467575,0.00582845,0.02990398,0.01819035,0.04043698,0.07939122,RO1
566,17,0.10467273,0.00583137,0.02992652,0.01819196,0.04044312,0.07940673,RO1
566,18,0.104684,0.00584797,0.02995369,0.01819468,0.04044785,0.07941266,RO1
566,19,0.10467897,0.00585159,0.02996657,0.01820625,0.04046506,0.07943249,RO1
566,20,0.10469708,0.00586317,0.02998488,0.01821058,0.04048206,0.07945985,RO1
566,21,0.10472596,0.00587554,0.03000592,0.01821692,0.04049615,0.07948723,RO1
566,22,0.1047321,0.0058846,0.03003168,0.01821772,0.04050531,0.07951279,RO1
566,23,0.10474639,0.00589527,0.03005513,0.01822597,0.04051306,0.07952144,RO1
566,24,0.10474126,0.00591761,0.03008743,0.01825455,0.04057183,0.07953734,RO1
566,25,0.1048278,0.00595585,0.03014901,0.01833304,0.04074512,0.07956773,RO1
566,26,0.10508231,0.00601392,0.030195,0.01843117,0.04100435,0.07958615,RO1
566,27,0.10559774,0.00609111,0.03032663,0.01858483,0.04140325,0.07960929,RO1
566,28,0.10616089,0.00617925,0.03047023,0.01871807,0.0417767,0.0796251,RO1
566,29,0.10686048,0.00626661,0.03063537,0.01885614,0.04214934,0.07964864,RO1
566,30,0.10765638,0.00631853,0.03079105,0.01896703,0.04248213,0.07967722,RO1
566,31,0.10851921,0.00636764,0.03089219,0.01905992,0.0427952,0.07969252,RO1
566,32,0.1095834,0.00640538,0.03103348,0.01916387,0.04311592,0.07971667,RO1
566,33,0.11048577,0.00644311,0.03113169,0.01922183,0.04331738,0.07972301,RO1
566,34,0.11134336,0.00646847,0.03124188,0.01927678,0.04346632,0.0797215,RO1
566,35,0.11215617,0.00649282,0.03134966,0.01933162,0.04362542,0.07973237,RO1
566,36,0.11311741,0.00654455,0.03144687,0.01939643,0.04379046,0.07974716,RO1
566,37,0.11386441,0.00657333,0.0315466,0.01944081,0.04391162,0.07976015,RO1
566,38,0.11458403,0.00661208,0.03163687,0.01948438,0.04402392,0.07977534,RO1
566,39,0.11523563,0.00665444,0.03172562,0.0195501,0.04418272,0.07979093,RO1
566,40,0.11586226,0.00669298,0.031785,0.01961007,0.0443545,0.07981821,RO1
566,41,0.11660413,0.00674682,0.03190294,0.01967981,0.0445452,0.0798483,RO1
566,42,0.11713869,0.00680449,0.03201736,0.01973415,0.04467422,0.07987969,RO1
566,43,0.11756799,0.00694728,0.03223453,0.01982865,0.04477384,0.07990626,RO1
566,44,0.11789645,0.00717441,0.03260455,0.01995695,0.04491191,0.07994612,RO1
566,45,0.11816443,0.00742971,0.03304381,0.02008828,0.0450378,0.0800073,RO1
566,46,0.11844892,0.00778374,0.03362315,0.02023923,0.04521783,0.08007472,RO1
566,47,0.11864938,0.00808161,0.03423158,0.02038404,0.04534905,0.08012997,RO1
566,48,0.1188424,0.00835815,0.03484483,0.02052523,0.0455147,0.08018844,RO1
566,49,0.11907505,0.00853567,0.03539237,0.02063612,0.04568718,0.08024439,RO1
566,50,0.11931778,0.00865089,0.03583848,0.02069781,0.04585947,0.0803096,RO1
566,51,0.11965883,0.00874951,0.03629142,0.02075608,0.04605952,0.08038266,RO1
566,52,0.1199898,0.00881975,0.03666024,0.02078627,0.04617716,0.08043277,RO1
566,53,0.12032028,0.00891586,0.03701265,0.02084786,0.04631311,0.08049536,RO1
566,54,0.12067561,0.009003,0.03734796,0.02089173,0.04637782,0.08056118,RO1
566,55,0.12104564,0.00916482,0.03780101,0.0209825,0.0464543,0.08063927,RO1
566,56,0.12137532,0.00932231,0.03820213,0.02106442,0.04656892,0.08070367,RO1
566,57,0.12178509,0.00941479,0.03850614,0.0211095,0.04665285,0.08076667,RO1
566,58,0.12220785,0.00945545,0.03871636,0.02112258,0.04671202,0.0808503,RO1
566,59,0.12265133,0.00948473,0.03884719,0.0211254,0.04678297,0.08091611,RO1
566,60,0.12316244,0.00955447,0.03905449,0.02116545,0.0469322,0.08100789,RO1
566,61,0.12360603,0.00963256,0.03922798,0.02120409,0.04704984,0.08108044,RO1
566,62,0.12403382,0.0096869,0.03938115,0.02124263,0.04716185,0.08116236,RO1
566,63,0.12449029,0.00974144,0.03949677,0.02127413,0.04729509,0.08124608,RO1
566,64,0.12495461,0.00980484,0.03963917,0.02130855,0.04741202,0.08132166,RO1
566,65,0.12548032,0.00990497,0.03987102,0.02138463,0.04759195,0.08143628,RO1
566,66,0.1259233,0.00998598,0.04008024,0.02144561,0.04772649,0.08152323,RO1
566,67,0.12639255,0.0100526,0.04020512,0.02148647,0.04782482,0.08162184,RO1
566,68,0.12680645,0.01013764,0.04037539,0.02152169,0.04790331,0.08170608,RO1
566,69,0.12712375,0.01027641,0.04064861,0.02157563,0.04794165,0.08181546,RO1
566,70,0.12744566,0.01051571,0.04103363,0.02167344,0.04801411,0.08192445,RO1
566,71,0.12776266,0.01064925,0.04128149,0.02173081,0.04810155,0.08203957,RO1
566,72,0.12809495,0.01072301,0.04146102,0.02174751,0.04815499,0.08213869,RO1
566,73,0.12845984,0.01076931,0.04157131,0.0217617,0.04819132,0.08224204,RO1
566,74,0.12882776,0.01080594,0.04167154,0.02176764,0.04824315,0.08235224,RO1
566,75,0.12929982,0.01085384,0.04172779,0.02175757,0.04825291,0.08248105,RO1
566,76,0.12955794,0.0108799,0.04171924,0.02168833,0.04808807,0.0825683,RO1
566,77,0.12964208,0.01091341,0.04170415,0.02159938,0.0478383,0.08265413,RO1
566,78,0.12960373,0.01094762,0.04167999,0.02150659,0.04755663,0.08276101,RO1
566,79,0.12942551,0.01099794,0.04162837,0.02140163,0.04723833,0.08289424,RO1
566,80,0.12920795,0.01103789,0.04158298,0.02131599,0.04699198,0.0829994,RO1
566,81,0.12894097,0.01109173,0.04158318,0.02126286,0.04678478,0.08312509,RO1
566,82,0.12859872,0.01113551,0.04156587,0.02121224,0.04660696,0.08325371,RO1
566,83,0.12823403,0.01118673,0.04154967,0.02116665,0.04643991,0.08338563,RO1
566,84,0.12773579,0.01124349,0.04153921,0.02111554,0.04626703,0.08353386,RO1
566,85,0.12733859,0.01130024,0.04155893,0.02108142,0.04613137,0.08364466,RO1
566,86,0.12692439,0.01135569,0.04153911,0.02105223,0.04601524,0.08376511,RO1
566,87,0.12653233,0.0114051,0.04152945,0.02102617,0.04591098,0.08388648,RO1
566,88,0.12615335,0.01146981,0.04155259,0.02099468,0.04580753,0.08399677,RO1
566,89,0.12571297,0.01153653,0.04155923,0.02097264,0.04571576,0.08412448,RO1
566,90,0.12537646,0.01160375,0.04160794,0.02096097,0.0456434,0.08423628,RO1
566,91,0.12504599,0.01165256,0.04162122,0.02094376,0.04557749,0.08434385,RO1
566,92,0.12474177,0.01170639,0.04163048,0.02092483,0.04550886,0.08444388,RO1
566,93,0.12445719,0.01176678,0.04168734,0.02090984,0.04544737,0.08454341,RO1
566,94,0.12411795,0.01182202,0.04170374,0.02089314,0.04538166,0.08466024,RO1
566,95,0.12384041,0.01185765,0.04171863,0.02088277,0.04533537,0.08475816,RO1
566,96,0.12358691,0.01188311,0.04170585,0.02086677,0.04528545,0.08486141,RO1
566,97,0.12334872,0.01191531,0.04171501,0.02085118,0.04523635,0.08495379,RO1
566,98,0.12307097,0.01193554,0.0417134,0.02083648,0.0451808,0.08506912,RO1
566,99,0.12284817,0.01195677,0.04170707,0.02082732,0.04513722,0.08515807,RO1
566,100,0.12262356,0.01196009,0.0417134,0.02081857,0.04510391,0.08524975,RO1
566,101,0.12240901,0.01196603,0.0417128,0.02080569,0.0450694,0.08535089,RO1
566,102,0.1221695,0.01196925,0.04168815,0.02078446,0.04502391,0.08542616,RO1
566,103,0.12190011,0.01195124,0.0416494,0.02076895,0.04498396,0.08553806,RO1
566,104,0.12167429,0.01193544,0.04164417,0.02075527,0.04494169,0.08561323,RO1
566,105,0.12146065,0.01192537,0.04158671,0.02074642,0.0449107,0.08569062,RO1
566,106,0.12124328,0.01190565,0.04152442,0.02072669,0.04487045,0.08576639,RO1
566,107,0.12095497,0.01188753,0.04149614,0.02069892,0.04478773,0.08582426,RO1
566,108,0.12042735,0.01180502,0.04135958,0.02063049,0.04461393,0.08589832,RO1
566,109,0.11993164,0.01162941,0.04115952,0.02054696,0.04445383,0.0859265,RO1
566,110,0.11943975,0.01138799,0.04092555,0.02046384,0.04430982,0.08593335,RO1
566,111,0.11896909,0.01110592,0.04065113,0.02038565,0.0441791,0.08593999,RO1
566,112,0.11854271,0.01086148,0.04036453,0.02031058,0.04407142,0.08591916,RO1
566,113,0.11805967,0.01062057,0.04006665,0.02023369,0.04394785,0.08588474,RO1
566,114,0.11766509,0.01044809,0.03981567,0.02017281,0.04383997,0.08583875,RO1
566,115,0.11729245,0.01024974,0.03956832,0.02011243,0.04374557,0.0857824,RO1
566,116,0.11693872,0.01004837,0.03927085,0.02005648,0.04365994,0.08572625,RO1
566,117,0.11657746,0.00983644,0.03893746,0.0199804,0.04356333,0.08563426,RO1
566,118,0.11628251,0.00966758,0.03865981,0.01992747,0.04349057,0.08556503,RO1
566,119,0.11601291,0.00951382,0.0383873,0.01987393,0.04341329,0.0854817,RO1
566,120,0.11573687,0.00936729,0.0381653,0.01983348,0.04334134,0.08539919,RO1
566,121,0.11547644,0.00922721,0.0379103,0.01979755,0.04328609,0.08530167,RO1
566,122,0.11518118,0.00909025,0.03764503,0.01975015,0.04321806,0.08519037,RO1
566,123,0.11492014,0.00900079,0.03744216,0.01970587,0.0431602,0.08509648,RO1
566,124,0.11466232,0.00890609,0.03721433,0.01965787,0.04308482,0.08499937,RO1
566,125,0.11441195,0.00881422,0.0370044,0.0196149,0.04300875,0.08488999,RO1
566,126,0.11414416,0.00870553,0.03680052,0.01957485,0.04293951,0.08478946,RO1
566,127,0.1138474,0.0085734,0.03652479,0.01951447,0.04284773,0.08468017,RO1
566,128,0.11358978,0.00844832,0.03635613,0.01946184,0.04277276,0.08458014,RO1
566,129,0.11334957,0.00831065,0.03611652,0.01941726,0.04270222,0.08447337,RO1
566,130,0.11310533,0.00815699,0.03589805,0.01937399,0.04264043,0.08435261,RO1
566,131,0.11285506,0.00800513,0.03568844,0.01934682,0.04259303,0.08423708,RO1
566,132,0.11258356,0.00784412,0.03544742,0.01931562,0.04254201,0.08409338,RO1
566,133,0.11235964,0.00773422,0.03526366,0.01929328,0.04250619,0.08398147,RO1
566,134,0.11216422,0.00765735,0.03508273,0.01926551,0.04246261,0.08386816,RO1
566,135,0.11197825,0.00761035,0.03494225,0.01924558,0.04242296,0.08375022,RO1
566,136,0.11178936,0.00758066,0.03480578,0.01922857,0.04238563,0.08364043,RO1
566,137,0.11160551,0.00754775,0.03463994,0.01920603,0.04235353,0.08352823,RO1
566,138,0.11146009,0.00750961,0.03454615,0.01919476,0.04234024,0.08344088,RO1
566,139,0.11132233,0.00746654,0.03440708,0.01918621,0.04232042,0.08335001,RO1
566,140,0.11118285,0.00743757,0.03430504,0.01916769,0.04229677,0.08325632,RO1
566,141,0.11100664,0.00739731,0.03419565,0.01916447,0.04226889,0.08316132,RO1
566,142,0.11086646,0.00736933,0.03411062,0.01915783,0.04224716,0.08307347,RO1
566,143,0.11072557,0.00733532,0.03401602,0.01914998,0.04222824,0.0829989,RO1
566,144,0.11058026,0.00730433,0.03391006,0.01914002,0.04220338,0.08292645,RO1
566,145,0.11043354,0.00727414,0.03380328,0.01912402,0.04216645,0.08284735,RO1
566,146,0.11024334,0.00724042,0.03372952,0.01910691,0.0421261,0.08275919,RO1
566,147,0.11009481,0.00722845,0.03364741,0.01909564,0.04209389,0.08268493,RO1
566,148,0.10993259,0.0072054,0.03356599,0.01908528,0.042064,0.0826173,RO1
566,149,0.10978184,0.0071735,0.03349122,0.01906786,0.04202788,0.08254525,RO1
566,150,0.10964619,0.00714644,0.03340881,0.01904804,0.0419996,0.08247692,RO1
567,1,0.1089071411,0.004147599,0.026180566,0.0188025281,0.0415936414,0.0837414959,RO1
567,2,0.1089358647,0.0041656598,0.0261675121,0.0188137068,0.0416257095,0.08376706,RO1
567,3,0.1089753621,0.0041829429,0.0261735074,0.0188244828,0.0416457856,0.0837745056,RO1
567,4,0.1089719705,0.0041914026,0.0261894623,0.0188298995,0.0416665113,0.0837794537,RO1
567,5,0.1089798385,0.0042003345,0.0261871767,0.0188377807,0.0416840344,0.0837925588,RO1
567,6,0.1089869628,0.0042139587,0.0261850471,0.0188367868,0.0416895528,0.0837885487,RO1
567,7,0.1089781173,0.004230282,0.0261842882,0.0188446543,0.0417081501,0.0837870508,RO1
567,8,0.1089754295,0.0042467894,0.0261868969,0.0188486839,0.041719102,0.0837750484,RO1
567,9,0.1089611216,0.0042584293,0.0261886608,0.0188572623,0.0417394988,0.0837782684,RO1
567,10,0.1089469425,0.0042676915,0.026178999,0.01885663,0.041741874,0.0837733575,RO1
567,11,0.1089328744,0.0042889036,0.0262124312,0.0188561164,0.0417404552,0.0837538195,RO1
567,12,0.108895869,0.004303543,0.0262051202,0.0188542956,0.041746995,0.083728241,RO1
567,13,0.1088601321,0.0043158436,0.0262114628,0.0188570736,0.0417528952,0.083706945,RO1
567,14,0.1088355986,0.0043228559,0.0262028921,0.0188576685,0.0417608887,0.0836945658,RO1
567,15,0.1088204497,0.0043390991,0.0262122648,0.0188566666,0.0417591717,0.0836751724,RO1
567,16,0.1087841362,0.0043539523,0.0262260616,0.0188629843,0.0417733748,0.0836576126,RO1
567,17,0.1087535722,0.0043680984,0.0262333659,0.0188663976,0.041772606,0.0836298557,RO1
567,18,0.1087303079,0.0043750826,0.0262343477,0.0188630144,0.0417801627,0.0836211332,RO1
567,19,0.1087185627,0.0043941571,0.0262417939,0.0188634072,0.0417787953,0.0835996884,RO1
567,20,0.1086844625,0.0044100131,0.0262641964,0.0188714828,0.0417899717,0.0835840492,RO1
567,21,0.1086526196,0.0044146935,0.026260288,0.0188695807,0.0417966857,0.0835679235,RO1
567,22,0.1086148915,0.0044249978,0.0262719966,0.0188675746,0.0418004354,0.0835361612,RO1
567,23,0.1085962268,0.0044438836,0.0262726684,0.0188681103,0.0417918321,0.0835092912,RO1
567,24,0.1085632225,0.0044607712,0.0262910879,0.0188723766,0.0418019426,0.083494051,RO1
567,25,0.1085327233,0.0044669452,0.0263001106,0.0188732687,0.0418154995,0.0834832017,RO1
567,26,0.1084984479,0.0044790334,0.0263162709,0.0188774103,0.041818107,0.0834568173,RO1
567,27,0.108489715,0.004498659,0.0263286791,0.0188780448,0.0418153,0.0834405945,RO1
567,28,0.108462965,0.0045146739,0.0263412974,0.0188843005,0.041826622,0.0834253764,RO1
567,29,0.1084327908,0.0045227288,0.0263441914,0.0188860501,0.0418381089,0.0834193064,RO1
567,30,0.1084106739,0.0045346362,0.0263683871,0.0188785549,0.0418302701,0.0833859598,RO1
567,31,0.1083725572,0.0045468216,0.0263866855,0.0188784941,0.0418335225,0.083357592,RO1
567,32,0.1083422014,0.0045630427,0.0263883825,0.0188835602,0.0418375466,0.0833344751,RO1
567,33,0.1083591339,0.0045836428,0.0264118609,0.0189170932,0.0419089711,0.0833192057,RO1
567,34,0.1085009032,0.0046031981,0.026449274,0.0189428321,0.0420139691,0.0832955928,RO1
567,35,0.1087380465,0.0046250984,0.0264829267,0.0189776596,0.0421334998,0.083256025,RO1
567,36,0.1089863872,0.0046277673,0.0265078752,0.0189758875,0.0422037424,0.0831116754,RO1
567,37,0.1093411907,0.004638551,0.0265491316,0.0190060802,0.0423097891,0.083083537,RO1
567,38,0.1098027319,0.0046587226,0.0265718948,0.0190456573,0.0424354656,0.0830970123,RO1
567,39,0.1103037453,0.0046736946,0.0266476019,0.0190828547,0.0425541497,0.0830825483,RO1
567,40,0.1108338233,0.0046770933,0.0266566677,0.0191264761,0.0426836272,0.0830526583,RO1
567,41,0.111585182,0.0046963084,0.0267159836,0.019197998,0.0428737523,0.0830214085,RO1
567,42,0.1122951706,0.0047119996,0.0267787562,0.0192711442,0.043036625,0.0829791164,RO1
567,43,0.1130990871,0.0047438952,0.0268772554,0.0193592295,0.043230227,0.0829129728,RO1
567,44,0.113963774,0.0047888177,0.0270038934,0.0194724487,0.0434539963,0.0828667133,RO1
567,45,0.1150549476,0.0048740781,0.0271966765,0.0196162956,0.0437366587,0.0828311918,RO1
567,46,0.1159713116,0.0049569849,0.0273875922,0.0197494006,0.0440268409,0.0828277093,RO1
567,47,0.1169203957,0.0050714224,0.0275943513,0.0198839509,0.0443470505,0.082814179,RO1
567,48,0.117882296,0.0051963569,0.0278258729,0.0200274912,0.0446807483,0.0828184397,RO1
567,49,0.1188622184,0.0053051471,0.0280641997,0.0201491157,0.0449963937,0.0828350541,RO1
567,50,0.1199757,0.0054242344,0.0283885201,0.0202741541,0.0453126217,0.0828472968,RO1
567,51,0.1208115275,0.0055015822,0.0285943349,0.0203442194,0.0454932279,0.0828586496,RO1
567,52,0.1214919202,0.0055696343,0.0287961043,0.02039801,0.0455807254,0.0828569234,RO1
567,53,0.1220158924,0.0056125796,0.0289654578,0.0204378307,0.045662134,0.0828751701,RO1
567,54,0.1224613566,0.0056526106,0.029100935,0.0204622012,0.0457148507,0.0828948895,RO1
567,55,0.1228573638,0.0056975263,0.0292569192,0.0204816784,0.0457437279,0.0829170814,RO1
567,56,0.1231430327,0.0057451802,0.0293672802,0.0204926368,0.0457423768,0.0829434721,RO1
567,57,0.1233829973,0.0058036644,0.0295145923,0.0205330956,0.0457918337,0.0829716053,RO1
567,58,0.1236524576,0.0058802522,0.0296477014,0.0205886525,0.0459356483,0.0830208099,RO1
567,59,0.1239887626,0.005992028,0.0297985983,0.0206469861,0.0460952999,0.083060735,RO1
567,60,0.1244591792,0.0061429132,0.030027183,0.0207357222,0.0463244502,0.0831118809,RO1
567,61,0.1249003003,0.0062893751,0.0302637297,0.0208233518,0.0465317477,0.0831485347,RO1
567,62,0.1253640045,0.0064521032,0.0305177998,0.0209218674,0.0467560835,0.0832134771,RO1
567,63,0.1258357856,0.0066242734,0.0307794561,0.0210033033,0.0469512805,0.0832685201,RO1
567,64,0.1263067919,0.0068079552,0.0310764391,0.0210791398,0.0471274208,0.0833207769,RO1
567,65,0.1268235325,0.0070097337,0.0313852348,0.0211535943,0.047276216,0.0833869267,RO1
567,66,0.1271848365,0.0071650882,0.0316818993,0.0212126757,0.0473780612,0.083448492,RO1
567,67,0.1274904237,0.0073055041,0.0319515021,0.0212577766,0.0474578849,0.0835134839,RO1
567,68,0.1277516221,0.0074252458,0.0321924817,0.0212777658,0.0474865091,0.0835858092,RO1
567,69,0.127986926,0.0075702466,0.0324590375,0.0213151391,0.0475075507,0.0836694305,RO1
567,70,0.1281697774,0.0077089799,0.0326769374,0.0213466914,0.047567412,0.0837495218,RO1
567,71,0.1283851021,0.007833472,0.0328972316,0.0213768821,0.0476057212,0.0838459463,RO1
567,72,0.1285949691,0.0079202537,0.0330603225,0.0213907734,0.0476326975,0.0839252605,RO1
567,73,0.1288202223,0.007996682,0.0332315793,0.0214024523,0.0476528898,0.0840227101,RO1
567,74,0.1291105799,0.0080849365,0.033417524,0.0213980919,0.0476315067,0.0841286388,RO1
567,75,0.1293622216,0.0081695479,0.0335907342,0.0213962955,0.0476122678,0.084225207,RO1
567,76,0.1296136319,0.0082681128,0.0337516364,0.0213896466,0.0475836421,0.0843104244,RO1
567,77,0.1298613828,0.0083812536,0.033905091,0.0214139753,0.0475919962,0.0844112965,RO1
567,78,0.1301187363,0.0084848617,0.0341061497,0.0214319669,0.0475934871,0.084503576,RO1
567,79,0.1304208676,0.0086276714,0.0343107609,0.0214526969,0.0475618672,0.0846197245,RO1
567,80,0.1306215431,0.0087546058,0.034483756,0.0214586426,0.0475035638,0.084723096,RO1
567,81,0.1307968825,0.0088987396,0.0347090247,0.0214739049,0.0474323837,0.0848229406,RO1
567,82,0.13092803,0.0090379867,0.0349395382,0.0214931877,0.0473687189,0.0849165751,RO1
567,83,0.1310430633,0.0091662868,0.0351794535,0.0215261017,0.0473295092,0.0850366325,RO1
567,84,0.1311424013,0.0093170981,0.0354455608,0.0215612832,0.0472675089,0.0851745127,RO1
567,85,0.1311152535,0.0094256266,0.0356553857,0.0215801258,0.0472078811,0.0852855136,RO1
567,86,0.1310106002,0.0095323104,0.0358748545,0.0215885188,0.0471302475,0.0853833467,RO1
567,87,0.1307949583,0.0096334172,0.036081479,0.0215971051,0.0470517105,0.0854730756,RO1
567,88,0.1304296409,0.0097331141,0.0363009083,0.021585475,0.0469418299,0.0855863267,RO1
567,89,0.1300628466,0.009803441,0.0364369107,0.0215802106,0.0468513493,0.0856865465,RO1
567,90,0.1296589366,0.0098585833,0.0365899967,0.0215655007,0.0467626541,0.0857854487,RO1
567,91,0.129245408,0.0099233896,0.0366989694,0.02153922,0.0466595656,0.0858802216,RO1
567,92,0.12881718,0.0099831838,0.036801254,0.0215138414,0.0465691393,0.0859597468,RO1
567,93,0.1283169807,0.0100492372,0.0369225505,0.0214887292,0.0464656678,0.0860734136,RO1
567,94,0.1279005353,0.0101000102,0.0370280692,0.0214648596,0.0463869783,0.0861638207,RO1
567,95,0.1275136331,0.0101611606,0.0370921569,0.0214447191,0.046317273,0.086262132,RO1
